category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_days,return_probability,risk_score,risk_level
Fashion,27.27,0.0,1,Debit Card,2024-07-05,2024-07-10,North,0,27.27,3.8,5.74,34,Female,5,0.5978370830296257,59.78,High
Fashion,91.75,0.1,1,COD,2025-02-01,2025-02-04,North,0,82.58,7.32,21.58,49,Female,3,0.5639531971227849,56.4,High
Home,162.6,0.05,1,Credit Card,2025-02-28,2025-03-04,West,0,154.47,8.77,34.48,37,Female,4,0.5529167717391517,55.29,High
Electronics,93.22,0.0,1,Credit Card,2024-06-12,2024-06-17,Central,1,93.22,7.92,3.27,33,Female,5,0.6127075877588705,61.27,High
Electronics,167.22,0.2,1,Credit Card,2025-07-23,2025-07-28,East,0,133.78,6.76,9.29,58,Female,5,0.5267554122951341,52.68,High
Electronics,327.07,0.05,1,Credit Card,2024-04-09,2024-04-14,North,0,310.72,7.14,30.15,23,Other,5,0.49967003461808523,49.97,High
Home,138.4,0.05,2,COD,2024-06-28,2024-07-03,East,0,262.96,9.4,64.23,56,Male,5,0.5239578628665903,52.4,High
Electronics,243.77,0.05,1,COD,2025-05-01,2025-05-04,North,1,231.58,8.47,19.32,28,Male,3,0.5429641109242683,54.3,High
Fashion,29.48,0.0,1,Credit Card,2024-02-15,2024-02-20,South,0,29.48,5.91,4.41,48,Female,5,0.5866127233322622,58.66,High
Home,231.35,0.1,1,Credit Card,2024-04-28,2024-05-05,East,0,208.22,8.2,50.1,33,Female,7,0.49967666455948057,49.97,High
Electronics,528.12,0.0,1,PayPal,2024-08-07,2024-08-12,South,0,528.12,8.98,54.39,61,Female,5,0.5428348293020521,54.28,High
Electronics,837.48,0.1,1,Credit Card,2023-11-10,2023-11-15,South,0,753.73,10.43,80.02,29,Female,5,0.6310534694013403,63.11,High
Fashion,33.99,0.0,1,Debit Card,2024-03-18,2024-03-23,South,0,33.99,7.2,4.7,40,Male,5,0.5561800911479594,55.62,High
Electronics,154.58,0.0,2,Debit Card,2024-09-12,2024-09-15,North,0,309.16,8.59,28.51,63,Female,3,0.5045481944437515,50.45,High
Sports,225.58,0.05,1,Credit Card,2025-04-20,2025-04-25,West,1,214.3,8.56,55.73,53,Male,5,0.5685088901645956,56.85,High
Electronics,792.55,0.0,1,UPI,2024-06-05,2024-06-10,South,0,792.55,9.04,86.07,51,Female,5,0.5271255352941978,52.71,High
Electronics,295.46,0.1,1,Credit Card,2024-09-29,2024-10-03,Central,0,265.91,8.73,23.18,40,Male,4,0.5814690612260393,58.15,High
Toys,25.69,0.05,1,COD,2024-10-10,2024-10-15,West,0,24.41,6.03,3.73,62,Male,5,0.5088556844954351,50.89,High
Home,163.53,0.1,1,Credit Card,2023-09-22,2023-09-28,South,0,147.18,10.49,30.72,51,Female,6,0.5395802314059028,53.96,High
Electronics,317.34,0.15,2,COD,2025-06-23,2025-06-28,North,0,539.48,8.4,56.34,41,Male,5,0.5241738486281459,52.42,High
Fashion,26.48,0.05,1,Debit Card,2024-11-12,2024-11-15,Central,0,25.16,4.89,3.92,31,Male,3,0.5311197564559975,53.11,High
Electronics,322.52,0.0,1,COD,2023-12-10,2023-12-14,North,0,322.52,9.66,29.04,58,Male,4,0.5245206951720007,52.45,High
Beauty,33.32,0.0,1,Wallet,2023-10-26,2023-10-30,North,1,33.32,4.73,10.26,18,Male,4,0.5203954911980169,52.04,High
Fashion,69.68,0.0,1,Credit Card,2024-10-10,2024-10-14,North,0,69.68,7.14,17.25,51,Male,4,0.5776281500836916,57.76,High
Electronics,368.17,0.05,1,Debit Card,2025-03-27,2025-04-02,East,0,349.76,9.44,32.53,33,Female,6,0.5917801640204127,59.18,High
Fashion,10.92,0.0,1,COD,2024-01-03,2024-01-06,North,1,10.92,2.83,0.99,50,Male,3,0.5640260121082978,56.4,High
Fashion,157.9,0.0,1,Debit Card,2024-10-28,2024-11-03,North,0,157.9,6.85,48.42,25,Male,6,0.5402649945583405,54.03,High
Electronics,275.01,0.05,1,Credit Card,2023-12-15,2023-12-19,West,0,261.26,9.15,22.2,68,Male,4,0.5017794642772347,50.18,High
Electronics,436.92,0.0,1,COD,2024-07-04,2024-07-10,South,0,436.92,7.96,44.47,52,Female,6,0.546029199031209,54.6,High
Fashion,30.67,0.05,1,Debit Card,2024-04-03,2024-04-06,Central,0,29.14,4.33,5.87,24,Female,3,0.5344516056934492,53.45,High
Electronics,999.48,0.1,1,Credit Card,2024-11-01,2024-11-05,North,0,899.53,10.54,97.4,30,Male,4,0.517924419965064,51.79,High
Sports,90.13,0.0,2,Debit Card,2025-08-27,2025-09-01,South,1,180.26,8.62,45.46,53,Female,5,0.5263105991767879,52.63,High
Electronics,269.63,0.15,1,Debit Card,2025-01-18,2025-01-23,East,0,229.19,9.23,18.27,24,Male,5,0.536342159969714,53.63,High
Fashion,80.26,0.05,1,COD,2024-07-26,2024-07-30,Central,0,76.25,5.77,20.92,44,Male,4,0.5049323004640596,50.49,High
Electronics,674.24,0.0,1,Credit Card,2024-10-14,2024-10-20,East,0,674.24,10.03,70.88,53,Other,6,0.5212762572172607,52.13,High
Electronics,1284.65,0.1,2,Credit Card,2024-10-25,2024-10-29,South,1,2312.37,11.25,266.23,25,Female,4,0.6119294066705944,61.19,High
Home,218.9,0.0,1,Debit Card,2023-12-08,2023-12-11,Central,0,218.9,7.4,53.89,56,Male,3,0.5126927165339396,51.27,High
Electronics,901.61,0.0,1,Wallet,2025-08-04,2025-08-09,West,0,901.61,10.61,97.58,52,Female,5,0.5185093438455709,51.85,High
Home,168.27,0.0,1,Debit Card,2025-04-21,2025-04-25,Central,0,168.27,8.3,38.82,62,Male,4,0.5358250320287403,53.58,High
Fashion,11.18,0.0,1,Credit Card,2024-04-15,2024-04-20,West,0,11.18,5.87,-1.96,27,Male,5,0.5142569989705312,51.43,High
Fashion,97.22,0.0,2,Credit Card,2025-02-26,2025-03-01,North,0,194.44,8.61,59.44,45,Male,3,0.5172280697436932,51.72,High
Home,164.63,0.05,2,Debit Card,2024-02-08,2024-02-11,Central,0,312.8,8.99,78.59,64,Male,3,0.5224016281321506,52.24,High
Fashion,56.71,0.0,1,Credit Card,2024-03-01,2024-03-06,Central,1,56.71,7.05,12.8,31,Male,5,0.6323376850372512,63.23,High
Electronics,383.17,0.15,1,Credit Card,2025-09-05,2025-09-10,Central,0,325.69,8.43,30.65,45,Female,5,0.5638006504339264,56.38,High
Sports,147.02,0.1,2,UPI,2023-11-05,2023-11-10,North,0,264.64,7.94,71.45,56,Other,5,0.5195140231509373,51.95,High
Electronics,55.35,0.15,1,COD,2025-07-10,2025-07-16,East,1,47.05,6.12,-0.47,30,Male,6,0.5349363711157819,53.49,High
Fashion,36.08,0.0,3,UPI,2024-03-20,2024-03-25,South,0,108.24,7.5,30.38,24,Other,5,0.5288286067431709,52.88,High
Electronics,289.1,0.0,1,Credit Card,2025-03-19,2025-03-24,West,0,289.1,7.75,26.94,46,Other,5,0.5445474169277007,54.45,High
Electronics,169.98,0.05,1,PayPal,2023-12-02,2023-12-07,North,0,161.48,8.67,10.71,29,Male,5,0.53214275816531,53.21,High
Electronics,1333.41,0.05,1,Debit Card,2023-12-28,2024-01-01,West,0,1266.74,10.45,141.56,47,Male,4,0.5183815767784987,51.84,High
Fashion,66.26,0.0,1,UPI,2024-09-19,2024-09-23,North,0,66.26,5.33,17.86,63,Male,4,0.5558069725814098,55.58,High
Fashion,69.32,0.0,1,PayPal,2025-06-29,2025-07-03,North,0,69.32,8.29,15.97,69,Female,4,0.5059505038306822,50.6,High
Fashion,61.09,0.0,1,Credit Card,2024-12-22,2024-12-26,West,0,61.09,4.24,17.14,22,Female,4,0.5043674712741206,50.44,High
Fashion,36.6,0.05,1,Credit Card,2025-06-19,2025-06-23,South,0,34.77,4.33,7.84,40,Female,4,0.5947024775908898,59.47,High
Fashion,25.99,0.15,2,PayPal,2023-12-21,2023-12-25,West,0,44.18,5.94,9.52,37,Female,4,0.5464296414000327,54.64,High
Electronics,743.08,0.15,1,PayPal,2024-06-03,2024-06-08,West,0,631.62,9.86,65.93,20,Male,5,0.5306519866268169,53.07,High
Electronics,177.91,0.0,1,PayPal,2025-07-07,2025-07-12,East,0,177.91,8.76,12.59,53,Female,5,0.5073234724498044,50.73,High
Electronics,403.51,0.15,1,Debit Card,2024-12-18,2024-12-23,East,0,342.98,8.8,32.36,64,Female,5,0.5742816265606618,57.43,High
Sports,137.62,0.0,1,Credit Card,2023-11-07,2023-11-12,South,1,137.62,7.34,33.95,50,Female,5,0.5060055130991721,50.6,High
Beauty,83.37,0.0,1,PayPal,2024-10-05,2024-10-09,South,0,83.37,7.04,30.48,58,Female,4,0.5026001311645145,50.26,High
Sports,96.55,0.05,3,Credit Card,2024-01-23,2024-01-29,East,0,275.17,9.07,73.48,48,Male,6,0.5151067310317362,51.51,High
Electronics,327.4,0.0,1,Wallet,2025-05-27,2025-06-02,East,1,327.4,8.08,31.21,33,Male,6,0.5640559383180617,56.41,High
Electronics,369.78,0.0,1,UPI,2024-04-12,2024-04-16,Central,0,369.78,9.01,35.36,30,Female,4,0.5400301180852092,54.0,High
Electronics,559.26,0.0,1,UPI,2025-04-28,2025-05-01,North,0,559.26,11.25,55.86,31,Male,3,0.5138935997522935,51.39,High
Fashion,22.81,0.2,1,Debit Card,2025-08-27,2025-08-31,South,0,18.25,3.27,3.12,28,Female,4,0.5346838080883227,53.47,High
Electronics,633.75,0.1,1,COD,2024-10-25,2024-10-29,Central,0,570.38,9.93,58.52,38,Male,4,0.5692209027310778,56.92,High
Electronics,298.11,0.1,1,Credit Card,2025-06-23,2025-06-29,South,0,268.3,8.96,23.24,24,Female,6,0.5438314675888156,54.38,High
Fashion,10.68,0.0,2,Credit Card,2024-03-05,2024-03-11,East,0,21.36,4.88,2.6,69,Female,6,0.5118141308156122,51.18,High
Electronics,816.02,0.1,1,Debit Card,2023-09-19,2023-09-23,South,0,734.42,12.42,75.71,25,Male,4,0.6210426913760927,62.1,High
Fashion,27.38,0.0,1,PayPal,2024-12-17,2024-12-20,Central,0,27.38,3.26,6.32,29,Male,3,0.5273687558697914,52.74,High
Sports,169.99,0.0,1,Debit Card,2025-09-09,2025-09-14,West,0,169.99,7.79,43.21,59,Male,5,0.5018898776494929,50.19,High
Beauty,104.21,0.05,2,COD,2024-05-10,2024-05-16,Central,0,198.0,8.83,80.27,52,Male,6,0.5199219906440088,51.99,High
Fashion,141.02,0.1,1,Debit Card,2024-08-10,2024-08-15,West,0,126.92,8.41,36.01,63,Female,5,0.5040638726727036,50.41,High
Fashion,144.73,0.0,1,Debit Card,2025-06-02,2025-06-08,East,0,144.73,7.1,43.56,43,Male,6,0.6001790199924601,60.02,High
Fashion,88.94,0.0,1,Credit Card,2024-09-23,2024-09-27,South,0,88.94,6.95,24.18,49,Male,4,0.5848472172178554,58.48,High
Electronics,206.4,0.0,1,Debit Card,2025-03-10,2025-03-14,North,0,206.4,7.63,17.14,62,Female,4,0.5073119763191574,50.73,High
Fashion,16.21,0.0,1,COD,2023-12-07,2023-12-12,East,1,16.21,6.28,-0.61,34,Male,5,0.6837723317378104,68.38,High
Electronics,302.78,0.05,2,Credit Card,2024-04-22,2024-04-26,Central,0,575.28,9.94,59.09,48,Male,4,0.5599769324551106,56.0,High
Electronics,580.88,0.0,1,Credit Card,2024-06-03,2024-06-08,East,0,580.88,10.39,59.32,20,Other,5,0.5193208223977839,51.93,High
Fashion,35.94,0.0,1,Credit Card,2024-10-16,2024-10-19,Central,0,35.94,5.79,6.79,55,Male,3,0.5234710504405461,52.35,High
Home,150.73,0.15,1,UPI,2025-08-11,2025-08-14,Central,1,128.12,7.13,28.74,57,Female,3,0.5446602823707143,54.47,High
Fashion,29.35,0.0,1,Credit Card,2024-01-26,2024-02-02,East,0,29.35,3.25,7.02,50,Male,7,0.5764360879636865,57.64,High
Fashion,68.18,0.0,1,Debit Card,2024-04-15,2024-04-21,West,1,68.18,4.86,19.0,32,Female,6,0.525029226033225,52.5,High
Electronics,1264.94,0.0,1,UPI,2025-08-18,2025-08-24,South,0,1264.94,9.89,141.9,43,Female,6,0.538690786106507,53.87,High
Electronics,72.7,0.1,2,Credit Card,2025-08-23,2025-08-27,North,0,130.86,7.67,8.03,30,Male,4,0.520191921181699,52.02,High
Fashion,22.24,0.0,2,Debit Card,2024-01-23,2024-01-30,East,1,44.48,5.35,10.22,61,Male,7,0.5703929529230151,57.04,High
Electronics,696.03,0.05,1,Debit Card,2023-09-22,2023-09-26,West,0,661.23,8.77,70.58,29,Female,4,0.535262801554704,53.53,High
Electronics,426.53,0.2,1,Debit Card,2023-09-13,2023-09-17,Central,0,341.22,9.81,31.14,49,Female,4,0.5475777779991305,54.76,High
Fashion,20.18,0.0,2,Debit Card,2025-05-27,2025-06-01,North,0,40.36,4.71,9.42,31,Female,5,0.5737755695887168,57.38,High
Fashion,45.79,0.0,3,UPI,2024-12-10,2024-12-16,East,0,137.37,6.34,41.74,56,Female,6,0.5415975541928915,54.16,High
Electronics,166.85,0.05,1,PayPal,2024-11-25,2024-12-01,East,0,158.51,7.66,11.36,47,Male,6,0.5666138223294311,56.66,High
Fashion,86.76,0.05,1,Debit Card,2024-06-11,2024-06-15,South,0,82.42,5.99,22.86,49,Female,4,0.5176173978002793,51.76,High
Electronics,470.6,0.05,1,Debit Card,2024-06-13,2024-06-17,South,0,447.07,8.75,44.9,21,Male,4,0.5503301706549878,55.03,High
Home,163.96,0.05,2,Debit Card,2025-08-03,2025-08-08,East,1,311.52,9.81,77.42,23,Female,5,0.5679896786007597,56.8,High
Electronics,213.09,0.05,3,Credit Card,2024-12-09,2024-12-14,North,0,607.31,9.81,63.07,33,Female,5,0.5292309050834124,52.92,High
Electronics,291.58,0.0,1,COD,2025-06-04,2025-06-11,East,0,291.58,10.14,24.85,66,Female,7,0.5298710798064765,52.99,High
Fashion,14.1,0.15,1,COD,2025-03-18,2025-03-22,West,1,11.98,4.3,-0.11,39,Male,4,0.6498781210820161,64.99,High
Fashion,29.18,0.05,1,Debit Card,2025-07-05,2025-07-10,Central,0,27.72,5.09,4.61,20,Male,5,0.5487430808669868,54.87,High
Home,153.38,0.05,1,Debit Card,2024-06-01,2024-06-05,North,0,145.71,7.91,32.89,22,Male,4,0.5038805373914877,50.39,High
Electronics,302.83,0.05,1,COD,2024-07-24,2024-07-29,East,0,287.69,8.75,25.77,66,Female,5,0.5438092811548834,54.38,High
Sports,267.16,0.05,1,Debit Card,2023-10-18,2023-10-21,North,0,253.8,8.75,67.39,54,Female,3,0.5163618790774449,51.64,High
Electronics,489.33,0.0,2,Debit Card,2024-08-11,2024-08-15,West,0,978.66,8.47,108.97,53,Male,4,0.5036972094328176,50.37,High
Electronics,163.35,0.0,3,Wallet,2024-09-29,2024-10-04,South,0,490.05,7.64,51.17,63,Female,5,0.5116093817561618,51.16,High
Fashion,112.08,0.3,1,Debit Card,2025-04-21,2025-04-24,North,1,78.46,6.07,21.39,19,Male,3,0.6261095359290583,62.61,High
Electronics,103.57,0.1,1,Credit Card,2025-01-14,2025-01-19,East,0,93.21,7.21,3.98,49,Male,5,0.5138942154193356,51.39,High
Fashion,21.44,0.15,1,PayPal,2025-06-25,2025-06-29,North,1,18.22,4.17,2.21,35,Female,4,0.6001782358935102,60.02,High
Electronics,352.33,0.15,1,Wallet,2024-01-22,2024-01-26,South,0,299.48,8.63,27.31,31,Other,4,0.570344465195131,57.03,High
Electronics,278.65,0.0,1,Credit Card,2025-01-26,2025-02-01,East,0,278.65,9.08,24.36,48,Male,6,0.5723634031696373,57.24,High
Fashion,13.47,0.05,1,COD,2025-02-28,2025-03-04,South,0,12.8,4.39,0.09,55,Male,4,0.5266574204188728,52.67,High
Home,174.25,0.1,1,Debit Card,2023-10-23,2023-10-31,East,0,156.83,9.02,34.89,52,Male,8,0.4994631825272154,49.95,High
Electronics,169.52,0.15,1,Credit Card,2023-11-04,2023-11-07,North,0,144.09,7.34,9.95,28,Female,3,0.5000942770525729,50.01,High
Fashion,94.23,0.05,1,Credit Card,2024-05-25,2024-05-30,East,0,89.52,6.67,24.66,48,Male,5,0.5163841891730417,51.64,High
Home,126.4,0.05,1,Debit Card,2024-08-30,2024-09-04,West,0,120.08,8.05,25.57,37,Female,5,0.5115143666232315,51.15,High
Fashion,170.34,0.05,1,Debit Card,2025-05-23,2025-05-27,West,0,161.82,7.73,48.91,64,Male,4,0.5237473069320824,52.37,High
Electronics,148.06,0.0,1,Credit Card,2024-08-04,2024-08-07,North,0,148.06,7.43,10.34,50,Male,3,0.5047085693582519,50.47,High
Electronics,586.2,0.2,1,UPI,2025-03-25,2025-03-30,South,0,468.96,8.06,48.22,39,Male,5,0.5634766523260093,56.35,High
Fashion,22.88,0.0,1,UPI,2023-10-01,2023-10-08,West,0,22.88,5.26,2.75,57,Male,7,0.5730014181028127,57.3,High
Fashion,36.49,0.0,1,Credit Card,2025-02-22,2025-02-27,Central,1,36.49,5.11,7.66,38,Male,5,0.6190206150752374,61.9,High
Electronics,694.22,0.0,1,Debit Card,2025-04-15,2025-04-21,Central,1,694.22,9.0,74.31,47,Female,6,0.5056145894744535,50.56,High
Fashion,60.62,0.0,1,Credit Card,2024-05-14,2024-05-19,East,0,60.62,7.72,13.5,57,Female,5,0.6104172534028269,61.04,High
Fashion,64.0,0.05,2,PayPal,2025-01-07,2025-01-11,North,0,121.6,7.57,34.99,67,Male,4,0.5080037957008839,50.8,High
Fashion,68.85,0.0,1,UPI,2025-07-22,2025-07-29,East,0,68.85,6.06,18.04,44,Female,7,0.5781918354274032,57.82,High
Electronics,735.71,0.0,1,PayPal,2025-08-19,2025-08-24,South,0,735.71,9.79,78.5,46,Male,5,0.54888587622348,54.89,High
Home,135.87,0.0,1,COD,2024-08-12,2024-08-18,South,0,135.87,8.25,29.79,43,Male,6,0.5018336462545563,50.18,High
Electronics,715.17,0.0,1,Debit Card,2025-04-18,2025-04-23,East,0,715.17,9.14,76.68,46,Female,5,0.5284575227527742,52.85,High
Electronics,286.83,0.15,1,PayPal,2025-03-17,2025-03-22,East,0,243.81,7.79,21.47,66,Female,5,0.548877036635048,54.89,High
Fashion,67.38,0.05,2,Wallet,2023-12-28,2024-01-01,West,0,128.02,6.92,37.89,40,Male,4,0.5380615654255767,53.81,High
Fashion,16.93,0.0,2,UPI,2024-09-05,2024-09-11,East,0,33.86,4.03,7.82,57,Female,6,0.5697410429696224,56.97,High
Electronics,148.52,0.15,1,Credit Card,2024-10-13,2024-10-19,West,0,126.24,7.35,7.8,37,Male,6,0.5437650503525993,54.38,High
Fashion,59.01,0.0,1,COD,2025-01-23,2025-01-27,West,0,59.01,8.7,11.95,43,Female,4,0.5401082114881856,54.01,High
Fashion,38.57,0.0,1,Credit Card,2025-08-26,2025-08-30,West,0,38.57,5.67,7.83,33,Female,4,0.5924098324631892,59.24,High
Fashion,72.55,0.0,1,Credit Card,2024-01-02,2024-01-08,East,0,72.55,7.62,17.77,66,Male,6,0.6053320260059571,60.53,High
Fashion,45.19,0.0,1,Debit Card,2024-01-03,2024-01-07,North,0,45.19,5.4,10.42,52,Female,4,0.5565700540535937,55.66,High
Electronics,348.59,0.0,1,UPI,2024-12-20,2024-12-24,South,1,348.59,9.75,32.08,43,Male,4,0.5772547172451451,57.73,High
Fashion,12.81,0.05,1,UPI,2025-07-24,2025-07-29,South,0,12.17,3.07,1.19,49,Male,5,0.5853813249284694,58.54,High
Electronics,391.63,0.0,1,Debit Card,2024-09-11,2024-09-16,South,0,391.63,7.46,39.54,64,Male,5,0.5266541424195619,52.67,High
Home,163.59,0.0,1,Credit Card,2025-05-16,2025-05-20,Central,0,163.59,6.85,38.96,27,Male,4,0.5100836649108125,51.01,High
Home,152.11,0.05,1,COD,2024-04-22,2024-04-28,North,0,144.5,8.89,31.57,21,Female,6,0.5275925400966213,52.76,High
Fashion,26.85,0.15,1,Debit Card,2025-09-07,2025-09-14,East,0,22.82,5.64,2.35,33,Female,7,0.5398955567007725,53.99,High
Sports,19.01,0.1,1,Credit Card,2023-11-21,2023-11-25,South,1,17.11,4.8,0.33,28,Female,4,0.5008999735218546,50.09,High
Fashion,9.02,0.0,3,Debit Card,2024-08-28,2024-09-03,North,0,27.06,5.47,4.0,57,Female,6,0.5182284666502649,51.82,High
Home,300.26,0.05,1,PayPal,2023-11-05,2023-11-09,South,0,285.25,7.26,72.61,30,Male,4,0.5150301883733174,51.5,High
Electronics,535.37,0.05,1,UPI,2024-09-13,2024-09-19,South,0,508.6,8.51,52.52,59,Female,6,0.5225830913242135,52.26,High
Fashion,45.74,0.0,1,Debit Card,2025-05-04,2025-05-09,Central,0,45.74,4.87,11.14,60,Female,5,0.5410285248252067,54.1,High
Electronics,123.83,0.05,1,PayPal,2024-10-30,2024-11-04,South,0,117.64,7.86,6.26,39,Female,5,0.5333571408251487,53.34,High
Beauty,77.96,0.0,1,Credit Card,2024-08-30,2024-09-05,East,0,77.96,7.71,27.37,56,Male,6,0.5087275049732793,50.87,High
Fashion,367.77,0.0,1,PayPal,2024-04-07,2024-04-12,South,0,367.77,9.18,119.54,58,Male,5,0.5058370259018884,50.58,High
Fashion,17.48,0.05,1,Credit Card,2025-02-16,2025-02-19,North,0,16.61,5.86,-0.05,43,Female,3,0.4993442643105447,49.93,High
Fashion,148.11,0.1,1,Debit Card,2025-08-14,2025-08-18,North,0,133.3,8.98,37.67,45,Male,4,0.5356474217490405,53.56,High
Fashion,77.81,0.0,1,UPI,2024-11-18,2024-11-23,West,0,77.81,5.75,21.48,45,Male,5,0.5892591489287216,58.93,High
Fashion,74.97,0.05,1,PayPal,2024-08-27,2024-08-31,North,0,71.22,7.77,17.16,56,Male,4,0.5020687919317706,50.21,High
Fashion,70.98,0.05,1,Debit Card,2024-11-26,2024-12-01,East,0,67.43,7.38,16.22,37,Female,5,0.551342100800292,55.13,High
Electronics,162.9,0.05,1,Credit Card,2024-04-20,2024-04-23,North,0,154.76,8.01,10.56,59,Male,3,0.5800179575999033,58.0,High
Fashion,43.13,0.05,4,UPI,2025-05-16,2025-05-20,South,0,163.89,7.16,50.2,42,Male,4,0.5213984803884842,52.14,High
Electronics,334.2,0.0,1,Credit Card,2024-06-17,2024-06-20,Central,1,334.2,8.27,31.83,61,Female,3,0.5464229738684323,54.64,High
Fashion,137.69,0.0,1,Credit Card,2025-07-05,2025-07-11,East,0,137.69,8.87,39.32,54,Male,6,0.5773253326839576,57.73,High
Fashion,69.14,0.0,1,Debit Card,2023-10-17,2023-10-22,North,0,69.14,6.39,17.81,65,Female,5,0.5983115874853518,59.83,High
Electronics,157.14,0.05,1,UPI,2025-02-18,2025-02-24,East,1,149.28,6.92,10.99,41,Male,6,0.5910905168140557,59.11,High
Fashion,24.18,0.0,1,Credit Card,2025-02-05,2025-02-10,West,0,24.18,4.59,3.87,40,Female,5,0.5851509486003242,58.52,High
Fashion,48.37,0.05,1,Wallet,2025-07-09,2025-07-13,West,0,45.95,6.11,9.97,66,Female,4,0.5277752253839365,52.78,High
Electronics,80.13,0.0,1,Credit Card,2025-08-10,2025-08-14,North,0,80.13,6.15,3.47,57,Male,4,0.5754894614131585,57.55,High
Fashion,91.64,0.0,3,Credit Card,2025-01-27,2025-02-02,East,1,274.92,8.18,88.04,38,Male,6,0.6016107564523911,60.16,High
Fashion,67.98,0.0,1,Credit Card,2024-06-16,2024-06-21,East,1,67.98,6.45,17.34,62,Female,5,0.625990047353312,62.6,High
Fashion,49.43,0.0,1,UPI,2023-09-12,2023-09-16,Central,0,49.43,7.05,10.25,64,Female,4,0.5957534266134523,59.58,High
Fashion,32.6,0.0,1,Credit Card,2023-12-01,2023-12-07,Central,0,32.6,6.82,4.59,69,Male,6,0.5562620206247462,55.63,High
Fashion,35.65,0.0,1,UPI,2024-06-08,2024-06-14,West,0,35.65,5.29,7.19,66,Female,6,0.5928067154473493,59.28,High
Electronics,104.39,0.1,1,Credit Card,2025-04-10,2025-04-13,Central,1,93.95,6.87,4.4,56,Male,3,0.517010505219171,51.7,High
Fashion,58.48,0.0,1,COD,2024-01-14,2024-01-20,East,1,58.48,6.83,13.64,57,Female,6,0.6340820658554076,63.41,High
Electronics,417.2,0.2,1,Credit Card,2024-04-30,2024-05-04,South,0,333.76,9.65,30.4,35,Male,4,0.5716479570730479,57.16,High
Fashion,55.68,0.0,1,PayPal,2024-02-14,2024-02-18,South,0,55.68,6.53,12.96,37,Female,4,0.5825102331082412,58.25,High
Fashion,19.61,0.0,2,Credit Card,2024-12-15,2024-12-20,West,0,39.22,5.54,8.19,62,Male,5,0.5950881080356604,59.51,High
Fashion,48.48,0.0,1,Credit Card,2024-03-28,2024-04-01,West,0,48.48,6.14,10.83,49,Female,4,0.5645787464278598,56.46,High
Home,210.75,0.0,1,Credit Card,2025-07-29,2025-08-03,Central,0,210.75,8.73,50.28,43,Male,5,0.5345945539476241,53.46,High
Fashion,19.68,0.0,2,Credit Card,2023-12-19,2023-12-24,North,1,39.36,7.36,6.42,66,Female,5,0.6173503641611012,61.74,High
Fashion,43.78,0.0,1,Credit Card,2024-04-01,2024-04-05,West,0,43.78,4.44,10.88,59,Female,4,0.523092616931575,52.31,High
Electronics,140.08,0.0,1,Credit Card,2023-10-21,2023-10-25,West,0,140.08,7.39,9.42,43,Other,4,0.5079324442756363,50.79,High
Electronics,158.26,0.0,1,Credit Card,2024-08-04,2024-08-08,South,0,158.26,8.38,10.61,36,Male,4,0.5100061026114111,51.0,High
Fashion,36.81,0.0,1,Debit Card,2024-06-25,2024-06-30,East,0,36.81,4.16,8.72,25,Female,5,0.5568906515649195,55.69,High
Electronics,819.9,0.0,1,COD,2025-05-10,2025-05-15,South,0,819.9,10.79,87.6,48,Female,5,0.5317324318871818,53.17,High
Electronics,407.42,0.0,1,PayPal,2024-04-28,2024-05-02,South,0,407.42,9.15,39.74,25,Male,4,0.5490542515590378,54.91,High
Electronics,429.5,0.05,1,Debit Card,2024-11-01,2024-11-05,Central,0,408.02,9.5,39.46,59,Male,4,0.5527207805767633,55.27,High
Fashion,58.44,0.0,1,PayPal,2025-06-17,2025-06-20,Central,0,58.44,6.99,13.46,25,Female,3,0.5704429009505981,57.04,High
Electronics,253.04,0.05,1,Credit Card,2024-10-10,2024-10-13,Central,0,240.39,8.29,20.56,47,Female,3,0.5610417130657679,56.1,High
